Timestamp(ms),Current(uA)
46810,48822.629
46820,48824.676
46830,48793.871
46840,48786.141
46850,48752.313
46860,48850.730
46870,48912.066
46880,50480.855
46890,49538.734
46900,49102.934
46910,49015.230
46920,48964.008
46930,48864.281
46940,48779.211
46950,48880.488
46960,48892.855
46970,48831.484
46980,48903.336
46990,48807.602
47000,48772.461
47010,48962.973
47020,48864.344
47030,48780.629
47040,48673.387
47050,48704.191
47060,48813.723
47070,48784.875
47080,48810.598
47090,48824.598
47100,48811.160
47110,48832.320
47120,48851.117
47130,49050.563
47140,48911.586
47150,48924.930
47160,48933.324
47170,48891.508
47180,48871.352
47190,48841.309
47200,48850.930
47210,48848.859
47220,48873.285
47230,48947.457
47240,48975.801
47250,49036.191
47260,49041.047
47270,48993.191
47280,48973.457
47290,48887.016
47300,48843.992
47310,48790.195
47320,48787.738
47330,48903.547
47340,49009.586
47350,50193.328
47360,49354.234
47370,49080.398
47380,48916.438
47390,48921.938
47400,48968.641
47410,48950.848
47420,48976.297
47430,48970.418
47440,48983.828
47450,48960.426
47460,48972.492
47470,49028.730
47480,50031.824
47490,49303.426
47500,49100.969
47510,48965.520
47520,48920.285
47530,49000.148
47540,48986.598
47550,48905.734
47560,48890.191
47570,48853.500
47580,48865.977
47590,48851.879
47600,49465.301
47610,49026.734
47620,48930.074
47630,48873.445
47640,48834.813
47650,48902.707
47660,48834.516
47670,48948.199
47680,48924.715
47690,48902.789
47700,48875.898
47710,48881.637
47720,49246.031
47730,48943.816
47740,48835.125
47750,48726.063
47760,48789.941
47770,48804.402
47780,48806.805
47790,48835.688
47800,48862.168
47810,48924.555
47820,48861.137
47830,48939.188
47840,48932.250
47850,49999.313
47860,49344.254
47870,49104.215
47880,48914.625
47890,48899.340
47900,48843.855
47910,48818.836
47920,48783.922
47930,48825.168
47940,48812.125
47950,48736.625
47960,48785.430
47970,49095.027
47980,48962.906
47990,49021.609
48000,48918.871
48010,48888.387
48020,48810.738
48030,48785.992
48040,48876.430
48050,48869.867
48060,48908.242
48070,48905.422
48080,48936.875
48090,49108.145
48100,49073.445
48110,48962.984
48120,48867.313
48130,48844.750
48140,48806.277
48150,48828.781
48160,48834.211
48170,48852.629
48180,48868.938
48190,48854.172
48200,48817.188
48210,48817.125
48220,49959.609
48230,49245.355
48240,49060.523
48250,48925.629
48260,48970.035
48270,49026.844
48280,49103.059
48290,49114.324
48300,49229.938
48310,49187.391
48320,49179.340
48330,49072.547
48340,49474.773
48350,49219.762
48360,49204.594
48370,49176.145
48380,49078.305
48390,49058.246
48400,49154.563
48410,49162.441
48420,49113.758
48430,49118.004
48440,49078.867
48450,49072.656
48460,49020.094
48470,49216.891
48480,49068.102
48490,49021.824
48500,49039.305
48510,49049.316
48520,49073.500
48530,48935.984
48540,48920.738
48550,48934.055
48560,48981.387
48570,48982.586
48580,48997.164
48590,49074.492
48600,49144.711
48610,49095.273
48620,48988.633
48630,49100.129
48640,49087.926
48650,49046.660
48660,49087.461
48670,49122.738
48680,49052.320
48690,49748.230
48700,49231.602
48710,49019.242
48720,48989.277
48730,48962.938
48740,49050.824
48750,49009.777
48760,49038.984
48770,49005.449
48780,48983.105
48790,49011.855
48800,49030.570
48810,50755.375
48820,49659.305
48830,49150.137
48840,48945.156
48850,48954.406
48860,49035.492
48870,49032.617
48880,49068.586
48890,48908.785
48900,48935.723
48910,48913.836
48920,48873.949
48930,48880.375
48940,49369.449
48950,49119.313
48960,48950.586
48970,48990.246
48980,48986.203
48990,48966.863
49000,49007.957
49010,49019.793
49020,49048.402
49030,49038.582
49040,49098.469
49050,49048.641
49060,49269.898
49070,49092.402
49080,48996.344
49090,48995.980
49100,48985.836
49110,48985.418
49120,49005.625
49130,49035.215
49140,49047.527
49150,48990.680
49160,49004.027
49170,49034.633
49180,50782.391
49190,49731.902
49200,49317.207
49210,49050.770
49220,49007.836
49230,49064.613
49240,49103.582
49250,49100.297
49260,49013.699
49270,49020.289
49280,48967.727
49290,48950.320
49300,49016.133
49310,49338.375
49320,49196.180
49330,49115.246
49340,49175.406
49350,49106.563
49360,49069.785
49370,49145.641
49380,49017.059
49390,49059.074
49400,49097.133
49410,49040.191
49420,49005.621
49430,49315.211
49440,49118.867
49450,49143.188
49460,49045.332
49470,49030.797
49480,48977.445
49490,48977.258
49500,48964.973
49510,48907.961
49520,48916.875
49530,48987.391
49540,48999.223
49550,50242.535
49560,49569.234
49570,49107.695
49580,48981.082
49590,48924.441
49600,48873.895
49610,48835.539
49620,48810.645
49630,48767.777
49640,48755.008
49650,48731.750
49660,48853.117
49670,48890.973
49680,49013.000
49690,48958.953
49700,48873.996
49710,48889.773
49720,48994.258
49730,49007.691
49740,49001.117
49750,48933.016
49760,48882.570
49770,48808.625
49780,48813.133
49790,48880.910
49800,49176.586
49810,49088.957
49820,48965.934
49830,48901.008
49840,48855.793
49850,48860.430
49860,48825.996
49870,48822.484
49880,48811.426
49890,48838.906
49900,48760.957
49910,48768.566
49920,48818.418
49930,48691.363
49940,48668.574
49950,48731.242
49960,48840.789
49970,48978.152
49980,49044.805
49990,49067.301
50000,49043.332
50010,48986.910
50020,50092.938
50030,49410.352
50040,49242.957
50050,49148.789
50060,49040.113
50070,48983.750
50080,48891.855
50090,48884.313
50100,48999.305
50110,49016.844
50120,49017.578
50130,48991.496
50140,48963.258
50150,50055.211
50160,49297.496
50170,48973.262
50180,48956.375
50190,48978.961
50200,48988.590
50210,48902.598
50220,48904.711
50230,48854.824
50240,48874.984
50250,48881.371
50260,48854.934
50270,49600.859
50280,49081.301
50290,49017.086
50300,48932.375
50310,48957.695
50320,48968.895
50330,48861.914
50340,48865.254
50350,48924.117
50360,48922.879
50370,48939.285
50380,49001.160
50390,49383.273
50400,49142.172
50410,48986.547
50420,48903.590
50430,48882.973
50440,48891.926
50450,48879.234
50460,48863.895
50470,48887.746
50480,48865.477
50490,48881.480
50500,48882.488
50510,48962.430
50520,49989.184
50530,49428.824
50540,49169.895
50550,48995.566
50560,49002.867
50570,48990.578
50580,48906.121
50590,48902.125
50600,48943.637
50610,48938.313
50620,48949.820
50630,48963.547
50640,49224.051
50650,49120.551
50660,49015.820
50670,49025.113
50680,49113.988
50690,48944.805
50700,48844.445
50710,48910.832
50720,48914.273
50730,48885.949
50740,48854.957
50750,48850.496
50760,49081.828
50770,49092.434
50780,49046.223
50790,48927.387
50800,48905.551
50810,48853.117
50820,48833.578
50830,48817.250
50840,48873.793
50850,48887.309
50860,48957.406
50870,48908.391
50880,49011.730
50890,49992.934
50900,49305.750
50910,49027.984
50920,48958.324
50930,49017.715
50940,49024.688
50950,49045.313
50960,49130.699
50970,49087.289
50980,49038.383
50990,48981.480
51000,48953.898
51010,49280.410
51020,49117.031
51030,49083.012
51040,49021.215
51050,49032.742
51060,48977.613
51070,49038.227
51080,48975.160
51090,49060.176
51100,48990.563
51110,49006.074
51120,49063.820
51130,49019.125
51140,49101.895
51150,48998.125
51160,48872.547
51170,48884.328
51180,48949.965
51190,48974.934
51200,48899.156
51210,48952.055
51220,48897.441
51230,48882.270
51240,48949.238
51250,48906.605
51260,48950.660
51270,48903.453
51280,48997.988
51290,48956.184
51300,49028.051
51310,49020.160
51320,49055.926
51330,49075.582
51340,49073.598
51350,49052.563
51360,49783.324
51370,49291.082
51380,49167.523
51390,49104.285
51400,49034.570
51410,49119.184
51420,49003.801
51430,48984.785
51440,48949.367
51450,49001.395
51460,48924.461
51470,48954.242
51480,50642.242
51490,49564.668
51500,49203.926
51510,49000.609
51520,48903.961
51530,48949.633
51540,48984.301
51550,49050.043
51560,48986.191
51570,49000.492
51580,49017.652
51590,48915.887
51600,48929.172
51610,49287.816
51620,48961.090
51630,48787.879
51640,48799.184
51650,48830.199
51660,48837.523
51670,48879.879
51680,48867.211
51690,48889.109
51700,48979.914
51710,48927.215
51720,48893.984
51730,49179.207
51740,48975.777
51750,48937.914
51760,48949.793
51770,48918.078
51780,48954.059
51790,48941.316
51800,48980.180
51810,48979.016
51820,49072.563
51830,49005.723
51840,48923.711
51850,50703.758
51860,49623.887
51870,49276.148
51880,49188.723
51890,49153.223
51900,49015.664
51910,48956.859
51920,48885.980
51930,48906.020
51940,48949.078
51950,48863.289
51960,48880.621
51970,48887.578
51980,49009.578
51990,48924.973
52000,48922.594
52010,48876.664
52020,48832.023
52030,48823.383
52040,48820.199
52050,48911.082
52060,48869.402
52070,48845.445
52080,48835.289
52090,48795.781
52100,49092.395
52110,48916.988
52120,48919.934
52130,48937.379
52140,48923.438
52150,48942.277
52160,49024.188
52170,48852.063
52180,48861.051
52190,48842.586
52200,48876.398
52210,48880.785
52220,50051.066
52230,49506.891
52240,49104.793
52250,48913.035
52260,48776.355
52270,48923.320
52280,48987.535
52290,48980.270
52300,48903.270
52310,48940.477
52320,48961.133
52330,48960.656
52340,48928.332
52350,49112.012
52360,49012.785
52370,48990.383
52380,48996.520
52390,48974.828
52400,48990.703
52410,48916.223
52420,48962.133
52430,48965.969
52440,48921.586
52450,48935.535
52460,48987.145
52470,49267.738
52480,49077.340
52490,48991.027
52500,48957.695
52510,48920.363
52520,48994.102
52530,48942.484
52540,48865.598
52550,49020.230
52560,49089.348
52570,49129.445
52580,49191.238
52590,49253.492
52600,49205.098
52610,49120.309
52620,49089.566
52630,49077.117
52640,49170.516
52650,49148.906
52660,49085.355
52670,49130.613
52680,49216.891
52690,50241.520
52700,49430.129
52710,49168.258
52720,48997.223
52730,48930.813
52740,48983.543
52750,49104.469
52760,49017.250
52770,48970.824
52780,49011.859
52790,48969.582
52800,49005.852
52810,48984.227
52820,50006.215
52830,49252.707
52840,49060.090
52850,48991.359
52860,48973.309
52870,49029.902
52880,48976.816
52890,48907.020
52900,48858.035
52910,49014.641
52920,49027.387
52930,49093.164
52940,49811.934
52950,49353.590
52960,49116.801
52970,49023.414
52980,48960.113
52990,48948.594
53000,48969.465
53010,48911.574
53020,48923.184
53030,48929.125
53040,48969.445
53050,49015.961
53060,49384.691
53070,49140.898
53080,49052.680
53090,48976.664
53100,49007.695
53110,48964.211
53120,48929.352
53130,48846.230
53140,48784.086
53150,48830.668
53160,48812.887
53170,48867.211
53180,48894.941
53190,49987.961
53200,49293.574
53210,49009.109
53220,48963.055
53230,48971.031
53240,48948.234
53250,48974.367
53260,48992.121
53270,48958.695
53280,48938.520
53290,48893.477
53300,48887.570
53310,49158.012
53320,48972.484
53330,48851.074
53340,48819.047
53350,48817.945
53360,48752.074
53370,48681.598
53380,48734.910
53390,48667.301
53400,48735.250
53410,48751.242
53420,48738.746
53430,48903.273
53440,49014.555
53450,48874.887
53460,48826.430
53470,48818.152
53480,48830.227
53490,48969.426
53500,48937.906
53510,48952.797
53520,48993.199
53530,48978.246
53540,48933.301
53550,48941.605
53560,49965.457
53570,49309.262
53580,49038.184
53590,48945.055
53600,48837.359
53610,48883.742
53620,48881.492
53630,48879.992
53640,48930.219
53650,48882.906
53660,48926.938
53670,49028.957
53680,49360.129
53690,49172.914
53700,49081.434
53710,49019.313
53720,49037.129
53730,49046.457
53740,49025.922
53750,49000.512
53760,48996.746
53770,49070.133
53780,49061.223
53790,49139.762
53800,49124.359
53810,49183.680
53820,49071.832
53830,49091.512
53840,49033.934
53850,48956.898
53860,49008.379
53870,48978.574
53880,48940.703
53890,48894.227
53900,48833.141
53910,48852.336
53920,48893.941
53930,49005.797
53940,48964.070
53950,48928.305
53960,48946.836
53970,48968.086
53980,48941.047
53990,48961.535
54000,49022.258
54010,48995.246
54020,48908.398
54030,49630.684
54040,49146.922
54050,49033.508
54060,48876.879
54070,48896.973
54080,48832.652
54090,48786.285
54100,48887.938
54110,48831.285
54120,48869.742
54130,48936.820
54140,48886.109
54150,50657.727
54160,49554.523
54170,49161.953
54180,48943.090
54190,48880.992
54200,48837.504
54210,48838.316
54220,48885.051
54230,48887.598
54240,48879.336
54250,48847.156
54260,48926.305
54270,48944.262
54280,49261.043
54290,49022.277
54300,48876.477
54310,48758.988
54320,48770.895
54330,48718.617
54340,48774.992
54350,48793.742
54360,48820.242
54370,48810.234
54380,48797.168
54390,48852.355
54400,49115.563
54410,48967.063
54420,48976.000
54430,48957.246
54440,48959.340
54450,48892.902
54460,48911.340
54470,48884.598
54480,48866.965
54490,48884.547
54500,48900.977
54510,48856.484
54520,50560.262
54530,49553.402
54540,49091.012
54550,48916.418
54560,48929.945
54570,48956.602
54580,48910.457
54590,48911.336
54600,48908.730
54610,48895.145
54620,48929.633
54630,48889.863
54640,48844.422
54650,48975.707
54660,48878.633
54670,48871.680
54680,48759.285
54690,48810.063
54700,48915.367
54710,48970.703
54720,48936.258
54730,48900.945
54740,48920.125
54750,48932.098
54760,48852.422
54770,49028.305
54780,48945.332
54790,48938.133
54800,48897.262
54810,48924.715
54820,48868.840
54830,48852.066
54840,48830.676
54850,48800.613
54860,48889.609
54870,48887.402
54880,49020.113
54890,46887.770
54900,44103.508
54910,43162.102
54920,42777.949
54930,42634.113
54940,42599.727
54950,42566.449
54960,42569.430
54970,42568.648
54980,42565.355
54990,42558.516
55000,42562.598
55010,42548.012
55020,42714.797
55030,42619.031
55040,42590.848
55050,42573.871
55060,42563.539
55070,42564.684
55080,42553.922
55090,42567.012
55100,42544.906
55110,42536.152
55120,42553.113
55130,42568.027
55140,53524.477
55150,63352.625
55160,68600.609
55170,57896.125
55180,48100.461
55190,44592.105
55200,43301.836
55210,42828.172
55220,42668.867
55230,42590.680
55240,42578.039
55250,42567.832
55260,42561.895
55270,42557.703
55280,42586.570
55290,42749.777
55300,42663.051
55310,42604.945
55320,42594.711
55330,42593.789
55340,42582.016
55350,42564.250
55360,42573.277
55370,42584.027
55380,42594.777
55390,42602.457
55400,42602.695
55410,42594.770
55420,42592.430
55430,42609.398
55440,42588.957
55450,42601.262
55460,42595.355
55470,42593.496
55480,42609.984
55490,42609.234
55500,42607.406
55510,42586.211
55520,42588.922
55530,42617.285
55540,42602.699
55550,42600.902
55560,42598.887
55570,42601.836
55580,42576.125
55590,42576.539
55600,42575.695
55610,42577.461
55620,42574.523
55630,42576.285
55640,42585.422
55650,42578.738
55660,42583.852
55670,42590.871
55680,42571.863
55690,42571.414
55700,42579.082
55710,42579.883
55720,42579.625
55730,42585.648
55740,42581.125
55750,42586.273
55760,42583.340
55770,42579.926
55780,42580.715
55790,42611.770
55800,42590.406
55810,42581.398
55820,42561.586
55830,42565.191
55840,42554.230
55850,42570.699
55860,42566.438
55870,42572.746
55880,42564.637
55890,43681.348
55900,43660.648
55910,43183.297
55920,42976.543
55930,42915.359
55940,42886.066
55950,42869.230
55960,42865.051
55970,42867.766
55980,42908.219
55990,42911.859
56000,42905.508
56010,42905.133
56020,42907.359
56030,42921.762
56040,42929.754
56050,42916.867
56060,42924.734
56070,42919.250
56080,42931.582
56090,42930.574
56100,42906.441
56110,42914.246
56120,42906.746
56130,42927.105
56140,42925.230
56150,42929.855
56160,42914.715
56170,42923.602
56180,42922.992
56190,42922.551
56200,42924.027
56210,42920.379
56220,42929.254
56230,42923.453
56240,42911.488
56250,42916.199
56260,42906.316
56270,42919.113
56280,42932.148
56290,42931.082
56300,42925.867
56310,42918.230
56320,42928.477
56330,42921.316
56340,42923.258
56350,42932.566
56360,42926.902
56370,42923.461
56380,42912.848
56390,42910.559
56400,42919.051
56410,42908.328
56420,42920.852
56430,42911.910
56440,42915.992
56450,42914.746
56460,42933.566
56470,42949.980
56480,42941.344
56490,42934.250
56500,42918.066
56510,42923.016
56520,42941.371
56530,42928.727
56540,42936.184
56550,42935.477
56560,42924.988
56570,42931.789
56580,42927.449
56590,42928.867
56600,42926.578
56610,42918.488
56620,42907.734
56630,42920.965
56640,42921.977
56650,42920.586
56660,42934.438
56670,42926.875
56680,42932.785
56690,42954.043
56700,42946.746
56710,42934.355
56720,42944.055
56730,42937.063
56740,42931.949
56750,42944.160
56760,42933.844
56770,42933.316
56780,42930.859
56790,42920.473
56800,42926.766
56810,42937.387
56820,42951.629
56830,42949.980
56840,42955.539
56850,42941.465
56860,42941.773
56870,42947.422
56880,42932.551
56890,42937.512
56900,42944.621
56910,42948.480
56920,42947.953
56930,42938.152
56940,42939.219
56950,42941.410
56960,42943.832
56970,42942.332
56980,42952.984
56990,42946.297
57000,42948.777
57010,42920.902
57020,42929.234
57030,42949.590
57040,42953.152
57050,42937.652
57060,42921.938
57070,42929.758
57080,42945.586
57090,42950.676
57100,42958.180
57110,42944.969
57120,42931.238
57130,42948.809
57140,42940.430
57150,42919.438
57160,42924.945
57170,42926.547
57180,42924.465
57190,42910.293
57200,42911.707
57210,42914.660
57220,42914.801
57230,42912.879
57240,42919.633
57250,42916.270
57260,42925.328
57270,42925.684
57280,42918.293
57290,42922.617
57300,42918.992
57310,42914.469
57320,42918.293
57330,42918.277
57340,42915.031
57350,42919.359
57360,42922.059
57370,42919.645
57380,42933.184
57390,42943.340
57400,42940.957
57410,42930.246
57420,42929.051
57430,42927.203
57440,42913.523
57450,42928.984
57460,42935.039
57470,42918.352
57480,42926.195
57490,42927.199
57500,42924.766
57510,42939.121
57520,42940.855
57530,42932.680
57540,42928.645
57550,42929.996
57560,42917.840
57570,42911.875
57580,42918.039
57590,42921.289
57600,42944.824
57610,42937.266
57620,42932.172
57630,42927.461
57640,42921.531
57650,42924.699
57660,42923.375
57670,42919.391
57680,42930.766
57690,42923.766
57700,42916.004
57710,42923.035
57720,42921.805
57730,42929.941
57740,42924.801
57750,42907.449
57760,42907.805
57770,42914.160
57780,42908.480
57790,42923.816
57800,42921.180
57810,42915.859
57820,42908.789
57830,42908.730
57840,42923.035
57850,42921.766
57860,42916.719
57870,42927.469
57880,42925.410
57890,42927.883
57900,42918.637
57910,42921.328
57920,42912.074
57930,42915.676
57940,42912.008
57950,42912.824
57960,42896.879
57970,42905.844
57980,42897.363
57990,42896.059
58000,42907.758
58010,42901.555
58020,42906.918
58030,42898.094
58040,42896.113
58050,42911.813
58060,42904.930
58070,42916.246
58080,42916.699
58090,42919.313
58100,42917.324
58110,42931.094
58120,42921.688
58130,42918.977
58140,42921.180
58150,42916.063
58160,42934.449
58170,42934.273
58180,42914.258
58190,42915.512
58200,42921.020
58210,42916.332
58220,42938.031
58230,42940.246
58240,42933.820
58250,42914.496
58260,42919.465
58270,42909.363
58280,42911.184
58290,42912.527
58300,42910.363
58310,42928.055
58320,42932.949
58330,42932.273
58340,42915.203
58350,42926.387
58360,42939.367
58370,42933.617
58380,42939.910
58390,42937.727
58400,42925.820
58410,42922.777
58420,42922.758
58430,42904.133
58440,42900.852
58450,42888.680
58460,42884.977
58470,42874.477
58480,42881.180
58490,42895.602
58500,42890.285
58510,42900.313
58520,42882.461
58530,42882.453
58540,42879.316
58550,42885.375
58560,42892.449
58570,42889.355
58580,42898.309
58590,42900.367
58600,42886.832
58610,42895.906
58620,42900.879
58630,42892.301
58640,42905.445
58650,42903.270
58660,42905.379
58670,42903.508
58680,42912.617
58690,42895.445
58700,42906.730
58710,42908.582
58720,42925.852
58730,42911.992
58740,42912.867
58750,42910.641
58760,42910.516
58770,42902.582
58780,42905.195
58790,42892.324
58800,42885.543
58810,42892.195
58820,42898.320
58830,42907.777
58840,42899.859
58850,42924.609
58860,42929.422
58870,42920.145
58880,42918.191
58890,42910.074
58900,42908.781
58910,42908.910
58920,42909.211
58930,42907.625
58940,42908.348
58950,42911.313
58960,42921.914
58970,42916.160
58980,42926.582
58990,42913.211
59000,42901.270
59010,42909.898
59020,42912.813
59030,42946.941
59040,43117.734
59050,43170.688
59060,43204.309
59070,43203.254
59080,43213.488
59090,43199.910
59100,43205.941
59110,43197.094
59120,43213.801
59130,43208.980
59140,43208.820
59150,43013.410
59160,42940.480
59170,42923.688
59180,42894.777
59190,42896.352
59200,42913.793
59210,42909.004
59220,42897.219
59230,42905.387
59240,42903.887
59250,42897.238
59260,42904.535
59270,42899.465
59280,42898.219
59290,42908.371
59300,42922.258
59310,42910.293
59320,42896.004
59330,42901.258
59340,42903.816
59350,42897.848
59360,42888.738
59370,42894.637
59380,42886.773
59390,42892.668
59400,42893.098
59410,42895.363
59420,42917.465
59430,42912.883
59440,42922.801
59450,42911.867
59460,42912.184
59470,42911.480
59480,42898.250
59490,42891.020
59500,42887.777
59510,42911.844
59520,42907.266
59530,42902.555
59540,42896.020
59550,42897.430
59560,42887.547
59570,42885.223
59580,42880.699
59590,42889.156
59600,42911.133
59610,42902.063
59620,42902.414
59630,42889.492
59640,42887.020
59650,42878.336
59660,42880.336
59670,42891.852
59680,42893.105
59690,42897.309
59700,42889.121
59710,42890.645
59720,42893.059
59730,42890.445
59740,42897.691
59750,42896.508
59760,42893.238
59770,42900.461
59780,42907.883
59790,42897.816
59800,42910.031
59810,42918.590
59820,42911.797
59830,42912.707
59840,42904.980
59850,42902.648
59860,42900.859
59870,42922.660
59880,42923.082
59890,42914.219
59900,42900.789
59910,42916.508
59920,42917.703
59930,42920.723
59940,42929.344
59950,42926.516
59960,42915.977
59970,42930.813
59980,42934.219
59990,42939.770
60000,42939.734
60010,42930.809
60020,42932.566
60030,42945.223
60040,42939.281
60050,42935.020
60060,42922.063
60070,42930.801
60080,42924.020
60090,42924.656
60100,42916.629
60110,42919.250
60120,42913.809
60130,42922.672
60140,42916.965
60150,42908.117
60160,42901.418
60170,42908.906
60180,42908.891
60190,42895.945
60200,42888.227
60210,42891.469
60220,42894.461
60230,42894.695
60240,42885.980
60250,42893.754
60260,42881.160
60270,42882.273
60280,42891.484
60290,42891.652
60300,42891.801
60310,42893.813
60320,42887.215
60330,42886.984
60340,42890.191
60350,42888.598
60360,42895.973
60370,42893.785
60380,42900.316
60390,42893.613
60400,42889.813
60410,42909.539
60420,42918.445
60430,42920.723
60440,42906.668
60450,42909.992
60460,42900.328
60470,42902.961
60480,42901.961
60490,42895.734
60500,42907.789
60510,42914.809
60520,42918.762
60530,42912.207
60540,42903.027
60550,42891.355
60560,42903.984
60570,42916.031
60580,42907.824
60590,42899.949
60600,42904.137
60610,42905.379
60620,42911.371
60630,42905.191
60640,42899.316
60650,42898.516
60660,42884.590
60670,42888.508
60680,42898.973
60690,42911.355
60700,42903.859
60710,42911.938
60720,42911.910
60730,42900.453
60740,42894.414
60750,42890.230
60760,42893.789
60770,42897.488
60780,42898.176
60790,42887.688
60800,42888.441
60810,42911.660
60820,42908.883
60830,42898.766
60840,42884.039
60850,42883.395
60860,42894.395
60870,42883.438
60880,42882.980
60890,42878.531
60900,42877.895
60910,42876.426
60920,42887.043
60930,42895.586
60940,42903.168
60950,42905.914
60960,42898.633
60970,42901.133
60980,42895.543
60990,42903.266
61000,42909.504
61010,42893.539
61020,42901.688
61030,42899.785
61040,42908.656
61050,42918.566
61060,42903.676
61070,42915.348
61080,42906.516
61090,42913.180
61100,42904.227
61110,42908.027
61120,42912.566
61130,42914.758
61140,42914.891
61150,42909.563
61160,42912.910
61170,42905.297
61180,42915.945
61190,42907.973
61200,42908.840
61210,42898.363
61220,42907.258
61230,42908.117
61240,42900.023
61250,42906.617
61260,42915.816
61270,42910.527
61280,42894.691
61290,42906.773
61300,42916.895
61310,42905.977
61320,42900.867
61330,42913.281
61340,42898.863
61350,42909.320
61360,42909.043
61370,42921.742
61380,42910.625
61390,42913.340
61400,42921.508
61410,42905.555
61420,42901.805
61430,42920.344
61440,42917.910
61450,42902.117
61460,42918.172
61470,42902.934
61480,42902.281
61490,42907.766
61500,42923.219
61510,42918.641
61520,42920.254
61530,42921.750
61540,42923.535
61550,42930.113
61560,42923.070
61570,42916.621
61580,42926.160
61590,42920.926
61600,42931.129
61610,42933.875
61620,42935.609
61630,42935.066
61640,42949.082
61650,42945.535
61660,42960.238
61670,42947.875
61680,42944.367
61690,42937.355
61700,42937.059
61710,42937.820
61720,42933.598
61730,42932.277
61740,42949.285
61750,42955.707
61760,42956.625
61770,42942.762
61780,42952.773
61790,42929.379
61800,42949.164
61810,42958.234
61820,42941.625
61830,42936.789
61840,42940.391
61850,42917.984
61860,42922.164
61870,42896.082
61880,42899.805
61890,42907.719
61900,43088.652
61910,42981.285
61920,42942.973
61930,42925.035
61940,42903.531
61950,42916.387
61960,42917.859
61970,42916.613
61980,42926.414
61990,42926.879
62000,42901.848
62010,42919.246
62020,42918.137
62030,42924.328
62040,42931.027
62050,42940.715
62060,42935.750
62070,42938.266
62080,42934.434
62090,42932.590
62100,42940.188
62110,42938.527
62120,42934.523
62130,42939.070
62140,42940.816
62150,42951.422
62160,42950.965
62170,42940.461
62180,42939.547
62190,42935.559
62200,42942.039
62210,42937.461
62220,42942.332
62230,42924.121
62240,42933.914
62250,42934.898
62260,42951.500
62270,42952.852
62280,42949.926
62290,42945.270
62300,42942.262
62310,42946.547
62320,42936.234
62330,42951.672
62340,42944.555
62350,42946.188
62360,42938.121
62370,42947.773
62380,42945.293
62390,42939.828
62400,42918.965
62410,42933.328
62420,42939.547
62430,42932.078
62440,42939.098
62450,42932.258
62460,42928.297
62470,42948.387
62480,42968.875
62490,42936.609
62500,42924.945
62510,42915.523
62520,42915.117
62530,42918.199
62540,42927.051
62550,42933.117
62560,42929.621
62570,42947.324
62580,42938.941
62590,42942.500
62600,42930.176
62610,42928.688
62620,42925.980
62630,42900.020
62640,42901.871
62650,42909.453
62660,42924.914
62670,42931.129
62680,42916.301
62690,42925.844
62700,42913.254
62710,42922.867
62720,42901.832
62730,42899.727
62740,42894.641
62750,42901.645
62760,42913.594
62770,42922.418
62780,42913.621
62790,42925.352
62800,42916.844
62810,42919.313
62820,42921.570
62830,42924.109
62840,42937.391
62850,42917.602
62860,42914.773
62870,42918.957
62880,42914.438
62890,42912.863
62900,42907.055
62910,42901.133
62920,42907.480
62930,42924.996
62940,42925.277
62950,42922.992
62960,42935.168
62970,42949.176
62980,42949.852
62990,42958.125
63000,42956.469
63010,42943.316
63020,42944.336
63030,42942.090
63040,42939.641
63050,42948.625
63060,42938.098
63070,42945.141
63080,42936.520
63090,42932.289
63100,42935.738
63110,42933.453
63120,42921.887
63130,42922.445
63140,42915.105
63150,42918.414
63160,42917.898
63170,42909.063
63180,42918.473
63190,42923.594
63200,42918.371
63210,42918.805
63220,42911.145
63230,42916.398
63240,42910.594
63250,42915.793
63260,42922.641
63270,42930.828
63280,42931.879
63290,42934.809
63300,42915.844
63310,42914.305
63320,42922.969
63330,42923.031
63340,42916.727
63350,42928.438
63360,42919.012
63370,42928.703
63380,42928.754
63390,42932.277
63400,44379.117
63410,56566.609
63420,60333.777
63430,62005.539
63440,62499.535
63450,62847.730
63460,63410.535
63470,63661.727
63480,83961.094
63490,82449.359
63500,98245.313
63510,105715.750
63520,108560.695
63530,109593.023
63540,109968.984
63550,109919.242
63560,109575.727
63570,109328.172
63580,109277.164
63590,109252.539
63600,111411.477
63610,111052.414
63620,110384.695
63630,106654.328
63640,105148.094
63650,104690.195
63660,104426.656
63670,104332.820
63680,104321.250
63690,104371.898
63700,104336.922
63710,104361.883
63720,104312.359
63730,104232.695
63740,104245.672
63750,104211.383
63760,104140.164
63770,104267.531
63780,104284.000
63790,104306.023
63800,109448.594
63810,115054.070
63820,121047.703
63830,123438.180
63840,124452.891
63850,125248.266
63860,125614.039
63870,125723.352
63880,125722.922
63890,125804.023
63900,125800.984
63910,125756.773
63920,125820.125
63930,125837.109
63940,125839.703
63950,125795.273
63960,125879.922
63970,125536.773
63980,124735.031
63990,124442.656
64000,124445.523
64010,124650.969
64020,124714.367
64030,124811.211
64040,124807.578
64050,124766.328
64060,124661.203
64070,124603.086
64080,124362.703
64090,124320.273
64100,124324.578
64110,124265.766
64120,125272.227
64130,124757.828
64140,124560.352
64150,124633.438
64160,124601.406
64170,124532.125
64180,124606.305
64190,124537.961
64200,124601.508
64210,124660.594
64220,124796.977
64230,126152.141
64240,126679.398
64250,126922.367
64260,126971.789
64270,127010.898
64280,127184.094
